category_code,country_code,state_code,age,success,number_degrees
analytics,USA,other,366.0,0,
software,USA,other,1.0,0,
software,USA,California,1158.0,0,
music,USA,California,1.0,0,
software,other,other,84.0,0,
mobile,other,other,366.0,0,
enterprise,USA,California,731.0,0,
sports,USA,California,366.0,0,
web,USA,other,93.0,0,
advertising,USA,other,1.0,0,
design,USA,California,1.0,0,
security,USA,California,1.0,0,
ecommerce,other,other,1133.0,0,
web,other,other,1306.0,0,
network_hosting,USA,other,731.0,0,
hardware,USA,California,366.0,0,
software,other,other,274.0,0,
web,USA,other,731.0,0,
messaging,USA,California,32.0,0,
enterprise,other,other,920.0,0,
software,other,other,185.0,0,
enterprise,other,other,731.0,0,
ecommerce,USA,other,480.0,0,
mobile,other,other,488.0,0,
finance,other,other,366.0,0,
ecommerce,other,other,792.0,0,
ecommerce,other,other,156.0,0,
games_video,USA,other,1.0,0,
,other,other,1190.0,1,
games_video,other,other,915.0,0,
photo_video,USA,California,1.0,0,
mobile,USA,other,1159.0,0,
ecommerce,other,other,641.0,1,
cleantech,USA,other,366.0,0,
software,USA,California,731.0,0,
software,other,other,366.0,0,
software,other,other,366.0,0,
web,USA,other,106.0,1,
analytics,USA,other,62.0,0,
ecommerce,other,other,32.0,0,
mobile,USA,other,580.0,0,
ecommerce,USA,other,1.0,0,
finance,USA,other,366.0,0,
web,USA,other,1342.0,0,
games_video,other,other,337.0,0,
web,other,other,366.0,0,
mobile,USA,other,366.0,0,
web,USA,other,1.0,0,
mobile,USA,other,945.0,0,
search,USA,other,1.0,0,
network_hosting,USA,California,853.0,0,
enterprise,other,other,31.0,0,
web,USA,other,1286.0,0,
software,USA,California,1097.0,0,
advertising,other,other,823.0,0,
cleantech,USA,other,1006.0,0,
analytics,other,other,1097.0,0,
web,USA,other,84.0,0,
education,USA,California,366.0,0,
biotech,USA,other,366.0,0,
ecommerce,USA,California,1.0,0,
web,other,other,1.0,0,
mobile,other,other,222.0,0,
nonprofit,other,other,1.0,0,
mobile,other,other,340.0,0,
manufacturing,USA,other,366.0,0,
software,USA,other,1.0,0,
mobile,other,other,1097.0,0,
mobile,USA,California,366.0,0,
education,other,other,276.0,0,
software,USA,other,58.0,0,
analytics,USA,other,366.0,0,
advertising,USA,California,366.0,0,
biotech,USA,other,1097.0,0,
enterprise,other,other,246.0,0,
transportation,USA,other,731.0,0,
mobile,USA,other,1203.0,0,
hardware,USA,California,823.0,0,
web,other,other,1.0,0,
ecommerce,USA,other,168.0,0,
education,other,other,154.0,0,
mobile,USA,other,366.0,0,
mobile,other,other,1051.0,0,
software,USA,California,32.0,0,
mobile,USA,other,1.0,0,
finance,USA,other,486.0,1,
software,USA,California,1281.0,0,
hardware,USA,California,1372.0,0,
enterprise,USA,other,366.0,0,
web,USA,other,366.0,0,
messaging,USA,other,366.0,0,
advertising,USA,other,62.0,0,
web,USA,California,1.0,0,
search,USA,other,1.0,0,
enterprise,USA,other,62.0,0,
search,USA,California,366.0,0,
web,other,other,1.0,0,
games_video,other,other,1250.0,0,
software,other,other,52.0,0,
web,other,other,1097.0,0,
manufacturing,other,other,731.0,0,
software,other,other,1.0,0,
mobile,USA,other,731.0,0,
cleantech,USA,California,1.0,0,
health,USA,California,1.0,0,
social,other,other,1.0,0,
ecommerce,other,other,397.0,0,
mobile,USA,California,1.0,0,
hardware,USA,other,731.0,0,
mobile,USA,California,1.0,0,
mobile,other,other,1.0,0,
biotech,USA,other,1097.0,0,
ecommerce,USA,California,1.0,0,
enterprise,other,other,156.0,0,
fashion,USA,other,1.0,0,
hardware,other,other,1013.0,0,
mobile,USA,other,176.0,0,
hardware,USA,other,366.0,0,
security,USA,California,1.0,0,
software,other,other,1.0,0,
web,other,other,832.0,0,
analytics,USA,other,488.0,0,
advertising,USA,other,1229.0,0,
ecommerce,USA,other,366.0,0,
education,USA,other,215.0,0,
web,USA,other,1.0,0,
software,USA,other,154.0,0,
sports,USA,other,32.0,0,
software,USA,other,62.0,0,
games_video,USA,California,93.0,0,
ecommerce,USA,California,1.0,0,
web,USA,other,1097.0,0,
hardware,USA,other,731.0,0,
software,USA,California,731.0,0,
social,USA,California,1.0,0,
software,USA,California,366.0,0,
medical,other,other,1097.0,0,
software,USA,California,275.0,1,
games_video,USA,California,366.0,0,
design,USA,other,1.0,0,
games_video,USA,California,1097.0,0,
ecommerce,other,other,246.0,0,
software,NZL,other,388.0,0,
biotech,USA,other,366.0,0,
biotech,USA,other,731.0,0,
fashion,other,other,54.0,0,
web,other,other,276.0,0,
ecommerce,other,other,413.0,0,
education,USA,other,1.0,0,
games_video,other,other,1.0,0,
ecommerce,other,other,276.0,0,
fashion,other,other,366.0,0,
web,USA,other,121.0,1,
web,USA,other,1218.0,1,
software,other,other,1.0,0,
software,USA,other,731.0,0,
news,USA,other,62.0,0,
security,USA,California,731.0,0,
education,other,other,366.0,0,
finance,other,other,731.0,0,
real_estate,USA,other,1281.0,0,
mobile,USA,other,1.0,0,
manufacturing,other,other,366.0,0,
games_video,USA,other,366.0,0,
mobile,USA,other,1.0,0,
mobile,other,other,366.0,0,
education,USA,California,1.0,0,
social,USA,other,1.0,0,
biotech,other,other,366.0,0,
enterprise,USA,California,1.0,0,
games_video,other,other,731.0,0,
messaging,USA,other,366.0,0,
software,USA,other,1.0,0,
software,USA,California,1095.0,0,
finance,USA,California,1097.0,0,42.0
security,other,other,828.0,0,
medical,USA,other,1097.0,0,
medical,USA,other,731.0,0,
ecommerce,USA,other,1.0,0,
medical,USA,other,366.0,0,
enterprise,USA,other,215.0,0,
ecommerce,USA,California,62.0,0,
software,USA,other,731.0,0,
,USA,other,366.0,0,
advertising,USA,California,370.0,1,
enterprise,USA,other,276.0,0,
analytics,USA,other,366.0,0,
,other,other,731.0,0,
social,USA,other,1.0,0,
software,USA,other,1.0,0,
advertising,other,other,1.0,0,
cleantech,other,other,1372.0,0,
web,USA,other,1.0,0,
social,USA,other,1.0,0,
travel,other,other,1097.0,0,
software,other,other,1097.0,0,
security,USA,California,1097.0,0,
enterprise,other,other,1035.0,0,
analytics,USA,other,731.0,0,
mobile,USA,other,1412.0,0,
web,USA,other,1097.0,0,
mobile,other,other,366.0,0,
web,USA,California,1097.0,0,
social,other,other,1097.0,0,
enterprise,USA,other,1097.0,0,
hardware,other,other,366.0,0,
advertising,other,other,1343.0,0,
ecommerce,other,other,1006.0,0,
games_video,other,other,123.0,0,
mobile,USA,other,366.0,0,
mobile,USA,California,66.0,0,
enterprise,USA,California,731.0,0,
enterprise,USA,California,731.0,0,
advertising,other,other,32.0,0,
enterprise,other,other,366.0,0,
real_estate,USA,other,1.0,0,
hospitality,USA,other,632.0,0,
enterprise,USA,other,366.0,0,
software,USA,other,731.0,0,
software,other,other,972.0,0,
web,USA,other,121.0,1,
web,other,other,146.0,0,
software,USA,other,427.0,0,
biotech,USA,other,1097.0,0,
ecommerce,USA,other,731.0,0,
web,other,other,1232.0,0,
social,other,other,1.0,0,
games_video,other,other,1274.0,1,
games_video,USA,California,395.0,0,
ecommerce,other,other,1.0,0,
photo_video,USA,California,1.0,0,
cleantech,USA,California,550.0,0,
ecommerce,USA,California,1.0,0,
mobile,other,other,366.0,0,
finance,other,other,1.0,0,
software,USA,other,1335.0,1,
cleantech,other,other,366.0,0,
games_video,other,other,366.0,0,
education,USA,California,366.0,0,
ecommerce,USA,other,731.0,0,
advertising,USA,other,641.0,0,
biotech,USA,other,1.0,0,
automotive,other,other,1.0,0,
mobile,USA,California,122.0,1,
finance,other,other,75.0,0,
web,other,other,823.0,0,
cleantech,USA,other,1097.0,0,
education,other,other,945.0,0,
hospitality,other,other,731.0,0,
hardware,USA,California,731.0,0,
biotech,USA,California,1.0,0,17.0
advertising,USA,California,287.0,1,
software,USA,other,154.0,0,
enterprise,USA,other,1.0,0,
mobile,USA,other,1097.0,0,
web,other,other,1431.0,0,
advertising,other,other,291.0,0,
education,other,other,1.0,0,
web,USA,California,5.0,0,
software,other,other,550.0,0,
other,other,other,1295.0,0,
search,other,other,397.0,0,
mobile,other,other,154.0,0,
web,USA,other,123.0,0,
mobile,USA,California,1.0,0,
biotech,USA,California,1.0,0,
finance,other,other,307.0,0,
medical,USA,other,1.0,0,
analytics,USA,California,792.0,0,
enterprise,other,other,731.0,0,
software,USA,other,519.0,0,
ecommerce,USA,California,1.0,0,
ecommerce,other,other,366.0,0,
ecommerce,other,other,397.0,0,
consulting,other,other,731.0,0,
mobile,USA,California,336.0,0,
biotech,USA,other,366.0,0,
finance,other,other,62.0,0,
software,other,other,122.0,0,
web,other,other,1066.0,0,
photo_video,other,other,1.0,0,
manufacturing,USA,other,366.0,0,12.0
games_video,USA,other,1097.0,0,
design,USA,other,692.0,0,
enterprise,USA,California,731.0,0,
mobile,USA,other,366.0,0,
hardware,USA,other,366.0,0,
enterprise,USA,California,366.0,0,
mobile,USA,California,366.0,0,
advertising,USA,other,1.0,0,
mobile,other,other,1.0,0,
software,USA,California,1.0,0,
software,USA,California,1097.0,0,
social,USA,California,93.0,0,
web,other,other,1311.0,0,
biotech,USA,other,366.0,0,
security,USA,other,1.0,0,
fashion,USA,other,1.0,0,
ecommerce,USA,other,366.0,0,
news,other,other,32.0,0,
ecommerce,other,other,1.0,0,
medical,USA,other,731.0,0,
education,USA,other,366.0,0,
biotech,USA,other,1097.0,0,17.0
mobile,other,other,1.0,0,
,USA,other,1.0,0,
advertising,other,other,1.0,0,
ecommerce,USA,California,1097.0,0,
analytics,USA,California,366.0,0,
games_video,USA,California,1.0,0,
mobile,USA,California,93.0,0,
software,USA,other,366.0,0,
mobile,USA,California,1.0,0,
education,USA,California,1097.0,0,
mobile,other,other,44.0,0,
nonprofit,USA,California,1.0,0,
social,USA,California,884.0,0,37.0
advertising,USA,California,372.0,1,
web,USA,other,307.0,0,
ecommerce,other,other,154.0,0,
biotech,USA,other,366.0,0,
software,other,other,1.0,0,
finance,other,other,865.0,0,
advertising,other,other,1.0,0,
mobile,other,other,458.0,0,
education,other,other,1.0,0,
network_hosting,USA,California,505.0,0,
hardware,USA,other,1097.0,0,
local,USA,other,731.0,0,
advertising,other,other,1.0,0,
hardware,USA,California,580.0,0,
mobile,other,other,1.0,0,
advertising,USA,other,32.0,0,
games_video,USA,other,1.0,0,
mobile,USA,other,1.0,0,
mobile,USA,California,1.0,0,
web,USA,California,4.0,1,
enterprise,other,other,307.0,0,
games_video,USA,other,1.0,0,
mobile,USA,California,1097.0,0,
advertising,USA,California,62.0,0,
software,USA,other,1.0,0,
other,USA,other,366.0,0,
enterprise,other,other,307.0,0,
enterprise,USA,California,1.0,0,12.0
biotech,USA,other,267.0,0,
advertising,USA,other,1097.0,0,
education,other,other,731.0,0,
mobile,USA,California,731.0,0,
security,other,other,114.0,0,
hardware,USA,California,357.0,0,
manufacturing,USA,other,1097.0,0,
games_video,USA,other,185.0,0,
software,USA,California,1359.0,1,
mobile,USA,other,1.0,0,
software,USA,other,91.0,1,
music,USA,other,1097.0,0,
news,USA,California,366.0,0,
network_hosting,USA,California,1045.0,1,
nonprofit,USA,other,1.0,0,
fashion,other,other,945.0,0,
security,other,other,1097.0,0,
biotech,USA,other,1097.0,1,
software,USA,other,1.0,0,
games_video,other,other,32.0,0,
analytics,USA,other,246.0,0,
games_video,USA,other,185.0,0,
security,USA,California,140.0,0,
mobile,other,other,366.0,0,
photo_video,USA,California,796.0,0,
mobile,other,other,611.0,0,
mobile,USA,other,1.0,0,
social,USA,other,272.0,0,
search,USA,other,1066.0,0,
enterprise,other,other,1342.0,0,
fashion,other,other,1.0,0,
semiconductor,other,other,731.0,0,
web,other,other,1281.0,0,
ecommerce,USA,other,1.0,0,
software,other,other,276.0,0,
cleantech,USA,other,366.0,0,
other,other,other,366.0,0,
enterprise,USA,other,1.0,0,
cleantech,USA,California,988.0,1,15.0
enterprise,USA,other,366.0,0,
photo_video,other,other,1.0,0,
other,other,other,1342.0,0,
games_video,other,other,1097.0,0,
ecommerce,other,other,1.0,0,
software,other,other,298.0,0,
news,USA,other,335.0,0,
software,USA,other,179.0,0,
software,other,other,670.0,0,
games_video,other,other,359.0,0,
web,USA,other,1005.0,1,
enterprise,USA,other,731.0,0,
web,USA,California,1203.0,1,31.0
games_video,USA,other,62.0,0,
mobile,other,other,1.0,0,
hardware,USA,other,1.0,0,
music,USA,other,611.0,0,
medical,USA,other,731.0,0,
cleantech,USA,California,1097.0,0,
search,USA,California,427.0,0,
software,other,other,580.0,0,
cleantech,USA,other,366.0,0,
social,USA,other,1.0,0,
ecommerce,USA,California,1.0,0,
advertising,other,other,347.0,0,
ecommerce,USA,California,1.0,0,
ecommerce,other,other,488.0,0,
finance,USA,other,1.0,0,
software,other,other,1.0,0,
enterprise,USA,other,1.0,0,
web,USA,other,488.0,0,
advertising,USA,other,439.0,0,
web,USA,other,366.0,0,
analytics,other,other,298.0,0,
enterprise,USA,other,743.0,0,25.0
analytics,other,other,1128.0,0,
enterprise,USA,other,62.0,0,
real_estate,USA,California,853.0,0,
ecommerce,USA,California,884.0,0,
enterprise,USA,other,1.0,0,
ecommerce,USA,other,366.0,0,
finance,USA,other,731.0,0,
software,USA,other,1.0,0,
analytics,other,other,1.0,0,
software,USA,California,366.0,0,
enterprise,other,other,1066.0,0,
other,other,other,1097.0,0,
mobile,USA,other,1.0,0,
biotech,USA,other,366.0,0,14.0
games_video,other,other,185.0,0,
manufacturing,USA,other,262.0,0,
education,other,other,1.0,0,
web,USA,other,427.0,1,58.0
web,USA,other,976.0,0,
enterprise,other,other,93.0,0,
web,USA,California,1169.0,1,
web,USA,California,1170.0,1,
mobile,USA,other,1.0,0,
analytics,USA,California,93.0,0,
health,USA,California,1.0,0,
cleantech,USA,other,366.0,0,
mobile,USA,California,157.0,1,
software,USA,other,335.0,0,
music,USA,California,823.0,0,
ecommerce,USA,other,154.0,0,
software,USA,other,1.0,0,
mobile,other,other,1.0,0,
enterprise,USA,California,788.0,1,
games_video,USA,other,1.0,0,
cleantech,other,other,580.0,0,
cleantech,other,other,1083.0,0,
web,USA,other,366.0,0,
ecommerce,USA,other,1.0,0,
advertising,other,other,731.0,0,
software,USA,other,731.0,0,
enterprise,USA,other,1097.0,0,
enterprise,USA,other,397.0,0,
web,USA,other,1066.0,0,
software,other,other,215.0,0,
games_video,USA,California,945.0,0,
enterprise,USA,other,93.0,0,
real_estate,other,other,154.0,0,
software,USA,California,1317.0,1,
enterprise,USA,California,1.0,0,
biotech,USA,other,1.0,0,
software,USA,other,1097.0,0,11.0
hardware,USA,other,307.0,0,
games_video,other,other,731.0,0,
software,other,other,123.0,0,
finance,USA,California,246.0,0,
mobile,other,other,1209.0,1,
analytics,USA,other,366.0,0,
cleantech,USA,other,1097.0,0,
cleantech,USA,California,731.0,0,
mobile,USA,California,1.0,0,
mobile,USA,California,142.0,1,
network_hosting,USA,California,1097.0,0,
software,other,other,123.0,0,
web,USA,other,1342.0,0,
web,USA,other,731.0,0,
software,USA,other,246.0,0,
mobile,USA,other,276.0,0,
analytics,USA,other,1.0,0,
enterprise,USA,California,1.0,0,
web,USA,other,1250.0,0,
ecommerce,USA,California,246.0,0,
enterprise,USA,California,1109.0,0,
ecommerce,other,other,731.0,0,
analytics,USA,California,1.0,0,
games_video,USA,other,1311.0,0,
enterprise,USA,California,366.0,0,
,USA,California,1.0,0,
enterprise,other,other,32.0,0,
mobile,USA,California,585.0,1,
education,other,other,1250.0,0,
software,USA,other,1.0,0,
enterprise,USA,other,60.0,0,
nonprofit,USA,other,700.0,0,
public_relations,other,other,123.0,0,
software,USA,California,975.0,1,
software,other,other,1.0,0,
medical,USA,other,731.0,0,
games_video,USA,other,1.0,0,
search,USA,other,366.0,0,5.0
software,USA,other,1097.0,0,
enterprise,USA,California,32.0,0,
ecommerce,USA,California,83.0,0,
software,USA,California,366.0,1,
advertising,USA,other,1097.0,0,
hospitality,other,other,1.0,0,
advertising,USA,other,1.0,0,
mobile,other,other,1.0,0,
ecommerce,other,other,714.0,0,
network_hosting,USA,other,1281.0,0,
enterprise,USA,California,1241.0,0,
ecommerce,other,other,731.0,0,
,USA,California,549.0,1,
education,other,other,1.0,0,
other,other,other,1006.0,0,
search,other,other,880.0,0,
mobile,USA,California,1097.0,0,
social,other,other,1.0,0,
software,USA,California,1.0,0,
cleantech,USA,other,519.0,0,
web,USA,other,1342.0,0,
pets,USA,other,1.0,0,
games_video,USA,other,723.0,1,
biotech,other,other,366.0,0,13.0
network_hosting,other,other,1403.0,0,
software,USA,other,731.0,0,
mobile,USA,other,1.0,0,
mobile,other,other,108.0,0,
mobile,other,other,731.0,0,
software,USA,other,154.0,0,
enterprise,USA,other,445.0,0,
sports,USA,California,1.0,0,
mobile,USA,California,1.0,0,
hardware,USA,other,1.0,0,
mobile,other,other,1.0,0,
mobile,USA,California,1.0,0,
enterprise,other,other,594.0,1,
software,other,other,79.0,0,
web,other,other,366.0,0,
enterprise,USA,other,1128.0,0,
other,USA,other,1.0,0,
games_video,other,other,366.0,0,
hospitality,other,other,961.0,0,
web,other,other,550.0,0,
games_video,USA,other,366.0,0,
enterprise,other,other,1097.0,0,
biotech,USA,California,1.0,0,
music,USA,other,154.0,0,
mobile,USA,other,366.0,0,
social,USA,California,366.0,0,
enterprise,USA,California,1.0,0,
advertising,other,other,366.0,0,
ecommerce,USA,other,1372.0,0,
fashion,other,other,1.0,0,
software,USA,California,1.0,0,
public_relations,USA,other,460.0,0,
software,USA,California,366.0,0,
mobile,USA,other,260.0,0,
ecommerce,other,other,154.0,0,
social,other,other,154.0,0,
enterprise,USA,other,1128.0,0,16.0
advertising,other,other,731.0,0,
social,USA,California,366.0,0,
biotech,USA,other,1.0,0,25.0
software,USA,California,1.0,0,
advertising,USA,other,1.0,0,
other,other,other,1097.0,0,
mobile,USA,California,1.0,0,
mobile,USA,other,1.0,0,
advertising,USA,California,366.0,0,
other,USA,other,1097.0,0,
biotech,USA,other,731.0,0,
software,USA,California,1.0,0,
advertising,USA,California,731.0,0,
enterprise,other,other,976.0,0,
software,other,other,544.0,0,
health,other,other,1.0,0,
ecommerce,other,other,366.0,0,
search,other,other,366.0,0,
web,USA,other,942.0,0,
software,other,other,154.0,0,
hardware,other,other,1.0,0,
mobile,other,other,93.0,0,
other,other,other,488.0,0,
enterprise,USA,other,1.0,0,
enterprise,USA,California,1.0,0,
medical,USA,California,1097.0,0,10.0
semiconductor,USA,California,366.0,0,
enterprise,other,other,1.0,0,
enterprise,USA,California,1.0,0,
health,USA,California,296.0,0,
mobile,USA,California,258.0,1,
network_hosting,USA,California,860.0,1,
software,USA,California,457.0,0,19.0
semiconductor,USA,California,1214.0,1,
advertising,other,other,1.0,0,
news,USA,other,109.0,0,
software,other,other,335.0,0,
mobile,other,other,93.0,0,
advertising,USA,California,731.0,0,
,USA,other,1.0,0,
social,USA,California,123.0,0,
analytics,USA,California,1212.0,1,29.0
software,USA,California,366.0,0,
games_video,USA,California,93.0,0,
manufacturing,USA,other,366.0,0,
enterprise,other,other,901.0,0,
web,USA,other,1.0,0,
enterprise,other,other,1.0,0,
biotech,USA,other,731.0,0,
mobile,USA,California,366.0,0,
